item,link,text
2025-1717,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294236&GUID=B780B6E3-848F-4D12-8CA9-6685EBBB9AC7&Options=&Search=,"title
WHEREAS, Dr. Christine White-Taylor received her bachelor’s degree from Slippery Rock State College and received her Master’s and Doctoral degrees from Duquesne University. While beginning her career as a high school social studies teacher, Ms. White-Taylor began to cultivate her passions. After years in the classroom, Dr. White-Taylor ascended her position at PPS and became Vice Principal and then Principal and,
  body
WHEREAS, Dr. White-Taylor brought her expertise to several schools over the course of her 32-year career, which includes Perry, Allegheny, and Westinghouse just to name a few.  Ms. White-Taylor continues to be a mentor to many.  Since her retirement, Dr. White-Taylor has devoted her time to working in educational advocacy for students in foster care, as well as consulting with local school districts and,
  WHEREAS, Dr. White-Taylor has served on the executive board for the Lincoln-Lemington-Larimer-Belmar Redevelopment Corporation, the Sixth Economic Empowerment Development, Inc. (SEED) where she is currently the Treasurer, as well as, Sixth Mount Zion Missionary Baptist Church, where she serves on the Board of Trustees. In addition to her professional legacy, Dr. White-Taylor has been an active member of her Sorority, Delta Sigma Theta Sorority, Incorporated for 49 years and was the President of the Pittsburgh Alumnae Chapter from 1992-1995. and,
  NOW, THEREFORE BE IT RESOLVED, that the Council of the City of Pittsburgh does hereby recognize and congratulate Dr. Christine White-Taylor, scholar, educator, administrator, and community stakeholder and,
  BE IT FURTHER RESOLVED that the Council of the City of Pittsburgh does hereby declare, Saturday, April 5th, 2025, to be “Dr. Christine White-Taylor Day” in the City of Pittsburgh."
2025-1718,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294237&GUID=1B2D32FD-6298-4F1E-88FE-6722F2BC24AC&Options=&Search=,"title
WHEREAS, 412Thrive was established as a nonprofit in 2020 during the Covid pandemic by women who longed for connection with others facing breast cancer and aimed to build a supportive community for those in similar situations; and,
  body
WHEREAS, 412Thrive supports and empowers individuals affected by breast cancer or genetic mutations linked to cancer. Known as ""Thrivers"" in southwestern Pennsylvania, the group is committed to making a positive impact in the lives of those it serves; and
  WHEREAS, the group offers financial support for patient resources and hosts wellness events that focus on life during and after a cancer diagnosis. They are dedicated to building a supportive community where everyone feels safe, included, and connected; and
  WHEREAS, by offering online and in-person support, monthly gatherings, educational workshops, wellness retreats, care packages, house cleaning and meals when needed, 412Thrive is devoted to helping individuals do more than survive, they help them thrive; and
  NOW, THEREFORE BE IT RESOLVED, that the Council of the City of Pittsburgh does hereby recognize and commend 412Thrive for continuing to be a strong support system to make those affected by cancer feel secure; and,
  BE IT FURTHER RESOLVED that the Council of the City of Pittsburgh does hereby declare Saturday April 12, 2025 to be “412Thrive Day” in the City of Pittsburgh."
2025-1719,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294238&GUID=3AC75608-4180-4D4D-A4FD-2686A3D3AD32&Options=&Search=,"title
WHEREAS, the Honorable Robert J. Colville received the Judge James R. McGregor Award for Exceptional Contributions to the Community at the 63rd Annual Amen Corner Judicial Reception on Tuesday, April 8 held at the Duquesne Club; and, 
  body
WHEREAS, District Judge Colville received his bachelor’s degree from Pennsylvania State University in 1989 and his J.D. from Duquesne University School of Law in 1992; and, 
  WHEREAS, in 2019, he was nominated by President Donald Trump to serve as Judge for the U.S. District Court for the Western District of Pennsylvania, filling the seat vacated by Judge Arthur J. Schwab. He was confirmed by the Senate on December 19, 2019, and received his commission on December 31, 2019; and,
  WHEREAS, prior to his appointment as District Judge, he served as a Law Clerk to the Honorable Ralph J. Cappy of the Supreme Court of Pennsylvania. He then practiced law privately for several years before becoming a Judge on the Court of Common Pleas of Allegheny County, where he served in the Juvenile, Family, and Civil Divisions. Additionally, he served as a Judge on the Pennsylvania Court of Judicial Discipline from 2012 to 2016; and,
  WHEREAS, in addition, Judge Colville has served as an adjunct professor at LaRoche College since 2003.  He is currently a member of the Allegheny County Bar Association and the National Conference of State Trial Judges and was recognized as a Fellow of the Allegheny County Bar Foundation in 2017; and,
  NOW, THEREFORE BE IT RESOLVED, that the Council of the City of Pittsburgh does hereby recognize Judge Robert J. Colville and thank him for his honorable service; and,
  BE IT FURTHER RESOLVED that the Council of the City of Pittsburgh does hereby declare Tuesday, April 8, 2025 to be the “Honorable Robert J. Colville Day” in the City of Pittsburgh."
2025-1720,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294239&GUID=E9FCD0D8-44ED-4E90-97FC-DE0D47EB0E95&Options=&Search=,"title
WHEREAS, the Honorable Mary Jane Bowes received the Judge Robert E Dauer Award for Judicial Leadership & Excellence at the 63rd Annual Amen Corner Judicial Reception on Tuesday, April 8 held at the Duquesne Club; and,
body
WHEREAS, PA Supreme Court Judge Bowes received her bachelor’s degree from Georgetown University in 1976 and her J.D. from the University of Pittsburgh School of Law in 1979; and, 
  WHEREAS, elected in 2001, Judge Bowes has been serving on the Superior Court of Pennsylvania for over 24 years. She was retained for two additional 10-year terms in 2011 and 2021. She also serves as Lecturer for the Pennsylvania Bar Association; and,
  WHEREAS, prior to serving on the bench, she has served as Judicial Law Clerk for the Supreme and Superior Courts of Pennsylvania. She also served as corporate counsel for IT Corporation, Monroeville, and was in private practice for several years. Additionally, she held the role of statewide administrative wiretap judge, where she was engaged in the comprehensive overhaul of internal operating procedures governing wiretaps for the first time in 20 years; and,
  WHEREAS, she is a member of the Pennsylvania Bar Association, the Allegheny County Bar Association, and its Appellate Practice Committee. She is also an elected member of the American Law Institute. In addition, Judge Bowes serves as Chair of the Pennsylvania Commission on Judicial Independence and the Advisory Board of the Carl G. Grefenstette Center for Ethics in Science, Technology, and Law at Duquesne University and is a Fellow of the Allegheny County Bar Foundation; and,
  WHEREAS, among her numerous honors and awards are the Spirit of St. Anthony Award, 2019; Honorary Alumna, Bloomsburg University, 2022; PBA Clarity Award, 2023; and Women’s Bar Association of Western PA Susan B. Anthony Award, 2024; and,
  WHEREAS, Judge Bowes has authored several articles for The Pennsylvania Lawyer and has written articles for The Lawyers Journal, Allegheny County Bar Association and the Pennsylvania Bar Association; and, 
  NOW, THEREFORE BE IT RESOLVED, that the Council of the City of Pittsburgh does hereby recognize PA Supreme Court Judge Mary Jane Bowes and thank her for her honorable service; and,
  BE IT FURTHER RESOLVED that the Council of the City of Pittsburgh does hereby declare Tuesday, April 8, 2025 to be the “Honorable Mary Jane Bowes Day” in the City of Pittsburgh."
2025-1721,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294253&GUID=BF698C8D-3199-49AF-A11D-6299CE24B239&Options=&Search=,"title
WHEREAS, National Crime Victims’ Rights Week (NCVRW) is observed annually in the month of April and is dedicated to honoring crime victims and survivors while raising awareness about their rights and services. NCVRW will be observed in 2025 the week of April 6-12; and,
  body
WHEREAS, this year’s theme is KINSHIP because this week is also about recognizing the efforts of those who support the victims and survivors of crime; and,  
  WHEREAS, crime affects individuals, families and communities in profound and varied ways, often leaving lasting physical, emotional and social challenges; and, 
  WHEREAS, the concept of KINSHIP highlights the bonds that create pathways to support, resources, and collective strength among survivors, advocates, and communities; and, 
  WHEREAS, KINSHIP lies at the heart of victim advocacy, guiding trauma-informed support that honors each survivor’s unique journey. Through the strength of connection, we create peer networks and community partnerships that empower survivors, foster resilience, and open doors to healing; and,
  WHEREAS, KINSHIP reminds us of the importance of listening to every voice, and the power we have to create lasting change when we work together; and, 
  NOW, THEREFORE BE IT RESOLVED, that the Council of the City of Pittsburgh does hereby reaffirm its commitment to supporting crime victims and standing in kinship with survivors; and, 
  BE IT FURTHER RESOLVED that the Council of the City of Pittsburgh does hereby declare the week of April 6-12, 2025 as “National Crime Victims’ Rights Week” in the City of Pittsburgh."
2025-1722,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294798&GUID=FD0C2A34-4937-493A-9FD9-1E8E6AEFFB88&Options=&Search=,"title
WHEREAS, Pittsburgh's Home Rule Charter states that “a responsible city is one which expects aggressive action from its officials towards the achievement of [...] excellent health, safety, and conditions conducive to human growth”; and,
body
WHEREAS, the Pennsylvania Constitution outlines the right ""to the preservation of the natural, scenic, historic and esthetic values of the environment""; and,
  WHEREAS, this spring, melting snow has once again revealed filthy hillsides, trails, alleys, rights-of-way, catch basins, and vacant land to be covered in trash, on the magnitude warranting a state of emergency and action by the Commonwealth of Pennsylvania; and,
  WHEREAS, unaccumulated refuse is described as “slow violence” and damages community health and perceptions, contributes to disorder, and curbs economic development leading to disinvestment especially in low-income communities; and,
  WHEREAS, previous monitoring and litter assessment efforts by the City have highlighted concentrations of litter in our most impoverished neighborhoods, often home to minority and immigrant neighbors; and,
WHEREAS, more than 1,110 illegal dumpsites have been identified in Pittsburgh since 2005, with more than 850 sites cleaned up; and,
  WHEREAS, not all dumpsites have been recorded much less cleaned, and recurring dumping at these known locations suggest the true scale of the problem is much larger than reported; and,
WHEREAS, while the work of non-profit and community organizations, volunteers, and the City's Department of Public Works to clean our neighborhoods deserve acknowledgement, these efforts are clearly not sustainable in fulfilling our responsibility to residents to maintain acceptable levels of cleanliness; and,
  WHEREAS, in recognition of the City’s limitations, we ask the Governor and the Commonwealth to lend all available equipment, contracts, and funding, and move with urgency to clean up and resolve these conditions harming public health and ruining the esthetics of the environment; and,
  NOW, THEREFORE, BE IT RESOLVED, that the Council of the City of Pittsburgh calls on the Governor to enact Article IV, Section 20, declaring the state of litter and trash on the ground in Pittsburgh of such magnitude to constitute an emergency and render essential the Commonwealth's supplementation of municipal resources to remove trash debris from publicly- and privately-owned land and to restore public health in our most livable city."
2025-1722,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294798&GUID=FD0C2A34-4937-493A-9FD9-1E8E6AEFFB88&Options=&Search=,"title
WHEREAS, Pittsburgh's Home Rule Charter states that “a responsible city is one which expects aggressive action from its officials towards the achievement of [...] excellent health, safety, and conditions conducive to human growth”; and,
body
WHEREAS, the Pennsylvania Constitution outlines the right ""to the preservation of the natural, scenic, historic and esthetic values of the environment""; and,
  WHEREAS, this spring, melting snow has once again revealed filthy hillsides, trails, alleys, rights-of-way, catch basins, and vacant land to be covered in trash, on the magnitude warranting a state of emergency and action by the Commonwealth of Pennsylvania; and,
  WHEREAS, unaccumulated refuse is described as “slow violence” and damages community health and perceptions, contributes to disorder, and curbs economic development leading to disinvestment especially in low-income communities; and,
  WHEREAS, previous monitoring and litter assessment efforts by the City have highlighted concentrations of litter in our most impoverished neighborhoods, often home to minority and immigrant neighbors; and,
WHEREAS, more than 1,110 illegal dumpsites have been identified in Pittsburgh since 2005, with more than 850 sites cleaned up; and,
  WHEREAS, not all dumpsites have been recorded much less cleaned, and recurring dumping at these known locations suggest the true scale of the problem is much larger than reported; and,
WHEREAS, while the work of non-profit and community organizations, volunteers, and the City's Department of Public Works to clean our neighborhoods deserve acknowledgement, these efforts are clearly not sustainable in fulfilling our responsibility to residents to maintain acceptable levels of cleanliness; and,
  WHEREAS, in recognition of the City’s limitations, we ask the Governor and the Commonwealth to lend all available equipment, contracts, and funding, and move with urgency to clean up and resolve these conditions harming public health and ruining the esthetics of the environment; and,
  NOW, THEREFORE, BE IT RESOLVED, that the Council of the City of Pittsburgh calls on the Governor to enact Article IV, Section 20, declaring the state of litter and trash on the ground in Pittsburgh of such magnitude to constitute an emergency and render essential the Commonwealth's supplementation of municipal resources to remove trash debris from publicly- and privately-owned land and to restore public health in our most livable city."
2025-1703,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7292385&GUID=9C5F61D7-1AD6-46E6-9FA6-F25C6E027D69&Options=&Search=,"Title
Resolution authorizing the Mayor, the Director of the Office of Management and Budget, and the Director of the Department of Public Safety to enter into an Agreement or Agreements with the County of Allegheny for the purpose of receiving grant funds from the 2023 National Sexual Assault Kit Initiative Grant in the amount not to exceed THIRTY-SEVEN THOUSAND ($37,000.00) dollars to support overtime for PBP detectives for the investigation of old sexual assault cases, the purchasing of materials to properly furnish a soft interview room for the Pittsburgh Bureau of Police, and participation in approved training opportunities.
  body
Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     The Mayor, the Director of the Office of Management and Budget, and the Director of the Department of Public Safety, on behalf of the City of Pittsburgh, are authorized to enter into an Agreement or Agreements with the County of Allegheny for the purpose of receiving grant funds in the amount not to exceed THIRTY-SEVEN THOUSAND ($37,000.00) dollars to support overtime for PBP detectives for the investigation of old sexual assault cases, the purchasing of materials to properly furnish a soft interview room for the Pittsburgh Bureau of Police, and participation in approved training opportunities. Monies from the grant agreement shall be deposited into the Grants Trust Fund account 2329400515.45703.00.
  Section 2.                     The Mayor, the Director of the Office of Management and Budget and the Director of the Department of Public Safety, on behalf of the City of Pittsburgh, are further authorized to follow regular procurement processes to make all legitimate expenditures required by said Agreement(s) as outlined in Section 1. Said grants expenditures shall not exceed THIRTY-SEVEN THOUSAND ($37,000.00), chargeable to and payable from the appropriate expense account in the Grants Trust Fund, job number 2329400515."
2025-1723,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294879&GUID=3DA9F001-0C18-4AF3-A39C-E37E5A9CBD78&Options=&Search=,"Title
Resolution authorizing the City of Pittsburgh, the Director of Public Works, and the Director of Finance, to enter into an easement agreement or agreements with Duquesne Light Company and Pittsburgh Water to provide, install, use, own, operate, maintain, repair, renew, and finally remove one (1) pole anchor upon City-owned property (Parcel ID 82-G-50); six (6) poles, five (5) anchors, and overhead wires upon City-owned property (Parcel ID 82-H-1-0-2) (collectively, the “DLC Assets”); to manage vegetation on parcel 82-H-1-0-2 in the vicinity of the DLC Assets; and to perform landscaping in the vicinity of the DLC Assets, at no cost to the City.
  Body
WHEREAS, the City is the fee owner of certain land located in the City of Pittsburgh, County of Allegheny, Pennsylvania, designated by the Allegheny County Recorder of Deeds as Block and Lot Nos. 82-G-50 and 82-H-1-0-2 (collectively, the “Property”); and
  WHEREAS, the Pittsburgh Water and Sewer Authority (“Pittsburgh Water”) is in the process of updating certain assets and infrastructure that are located on parcel 82-H-1-0-2; and
  WHEREAS, Duquesne Light Company (“DLC”) has been contracted by Pittsburgh Water to supply electrical power in support of Pittsburgh Water’s aforementioned project; and
  WHEREAS, in order to supply electrical power in support of Pittsburgh Water’s project, DLC must install certain assets upon the Property; and
  WHEREAS, the specific assets to be installed upon the Property by DLC are: one (1) pole anchor upon parcel 82-G-50 at DLC pole #476061; six (6) poles upon parcel 82-H-1-0-2 at DLC pole #s 476024, 476025, 476060, 476026, 476027, and 476028; five (5) pole anchors upon parcel 82-H-1-0-2 at DLC pole #s 476024, 476060, 476027, and 476028; and overhead wires upon parcel 82-H-1-0-2 connecting said poles; and
  WHEREAS, DLC additionally seeks access to parcel 82-H-1-0-2 for vegetation management purposes in the vicinity of the DLC Assets; and
  WHEREAS, the DLC Assets to be installed upon the Property, and the vegetation management locations, are more fully described and depicted in Exhibit A, which is attached hereto and incorporated herein; and
  WHEREAS, the City is willing to provide an easement or easements to access the Property to DLC to install the DLC Assets, and to manage vegetation, in the specific locations identified and highlighted in Exhibit A (the “Project Sites”); and
  WHEREAS, Pittsburgh Water additionally seeks access to the Project Sites to perform various landscaping activities in the vicinity of the DLC Assets; and
  WHEREAS, the City is willing to provide an easement or easements to Pittsburgh Water to access the Project Sites to perform the landscaping activities in the vicinity of the DLC Assets; and
  WHEREAS, there will be no cost to the City in conjunction with DLC’s or Pittsburgh Water’s access to or use of the Property or the Project Sites.
  Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     The Mayor, the Director of Public Works, and the Director of Finance, on behalf of the City of Pittsburgh, are authorized to enter into a permanent easement agreement or agreements with Duquesne Light Company for the installation, use, operation, maintenance, repair, and removal of the DLC Assets on the Property, and for the management of vegetation in the vicinity of the DLC Assets (the “DLC Easement” or “ DLC Easements”).
  Section 2.                     The Mayor, the Director of Public Works, and the Director of Finance, on behalf of the City of Pittsburgh, are authorized to enter into a permanent easement agreement or agreements with Pittsburgh Water for the performance of certain landscaping in the vicinity of the DLC Assets (the “PW Easement” or “PW Easements”).
  Section 3.                     The City, its servants, agents, employees, contractors, invitees, tenants, subtenants, licensees, representatives, heirs, successors and assigns (the foregoing, collectively, the “Grantor Parties”) shall have the continuing right to use the Easement areas for all purposes not inconsistent with the rights granted to Duquesne Light Company and/or Pittsburgh Water under the Easement or Easements.
  Section 4.                     The Easement or Easements will be held permanently by DLC and/or Pittsburgh Water so long as 1) the same may be useful or necessary and 2) the use is held in accordance with the terms of any agreement(s) associated with the easements between the City and Duquesne Light Company, and the City and Pittsburgh Water and 3) DLC and/or Pittsburgh Water performs and maintains landscaping as agreed to with the Department of Public Works.
  Section 5.                     The Easement areas are depicted on the drawings that are attached hereto as Exhibit A.
  Section 6.                     Said Easement Agreement or Agreements shall be in a form approved by the City Solicitor.
  EXHIBIT A
DRAWING(S) DEPICTING EASEMENT AREA - Plans"
2025-1723,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7294879&GUID=3DA9F001-0C18-4AF3-A39C-E37E5A9CBD78&Options=&Search=,"Title
Resolution authorizing the City of Pittsburgh, the Director of Public Works, and the Director of Finance, to enter into an easement agreement or agreements with Duquesne Light Company and Pittsburgh Water to provide, install, use, own, operate, maintain, repair, renew, and finally remove one (1) pole anchor upon City-owned property (Parcel ID 82-G-50); six (6) poles, five (5) anchors, and overhead wires upon City-owned property (Parcel ID 82-H-1-0-2) (collectively, the “DLC Assets”); to manage vegetation on parcel 82-H-1-0-2 in the vicinity of the DLC Assets; and to perform landscaping in the vicinity of the DLC Assets, at no cost to the City.
  Body
WHEREAS, the City is the fee owner of certain land located in the City of Pittsburgh, County of Allegheny, Pennsylvania, designated by the Allegheny County Recorder of Deeds as Block and Lot Nos. 82-G-50 and 82-H-1-0-2 (collectively, the “Property”); and
  WHEREAS, the Pittsburgh Water and Sewer Authority (“Pittsburgh Water”) is in the process of updating certain assets and infrastructure that are located on parcel 82-H-1-0-2; and
  WHEREAS, Duquesne Light Company (“DLC”) has been contracted by Pittsburgh Water to supply electrical power in support of Pittsburgh Water’s aforementioned project; and
  WHEREAS, in order to supply electrical power in support of Pittsburgh Water’s project, DLC must install certain assets upon the Property; and
  WHEREAS, the specific assets to be installed upon the Property by DLC are: one (1) pole anchor upon parcel 82-G-50 at DLC pole #476061; six (6) poles upon parcel 82-H-1-0-2 at DLC pole #s 476024, 476025, 476060, 476026, 476027, and 476028; five (5) pole anchors upon parcel 82-H-1-0-2 at DLC pole #s 476024, 476060, 476027, and 476028; and overhead wires upon parcel 82-H-1-0-2 connecting said poles; and
  WHEREAS, DLC additionally seeks access to parcel 82-H-1-0-2 for vegetation management purposes in the vicinity of the DLC Assets; and
  WHEREAS, the DLC Assets to be installed upon the Property, and the vegetation management locations, are more fully described and depicted in Exhibit A, which is attached hereto and incorporated herein; and
  WHEREAS, the City is willing to provide an easement or easements to access the Property to DLC to install the DLC Assets, and to manage vegetation, in the specific locations identified and highlighted in Exhibit A (the “Project Sites”); and
  WHEREAS, Pittsburgh Water additionally seeks access to the Project Sites to perform various landscaping activities in the vicinity of the DLC Assets; and
  WHEREAS, the City is willing to provide an easement or easements to Pittsburgh Water to access the Project Sites to perform the landscaping activities in the vicinity of the DLC Assets; and
  WHEREAS, there will be no cost to the City in conjunction with DLC’s or Pittsburgh Water’s access to or use of the Property or the Project Sites.
  Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     The Mayor, the Director of Public Works, and the Director of Finance, on behalf of the City of Pittsburgh, are authorized to enter into a permanent easement agreement or agreements with Duquesne Light Company for the installation, use, operation, maintenance, repair, and removal of the DLC Assets on the Property, and for the management of vegetation in the vicinity of the DLC Assets (the “DLC Easement” or “ DLC Easements”).
  Section 2.                     The Mayor, the Director of Public Works, and the Director of Finance, on behalf of the City of Pittsburgh, are authorized to enter into a permanent easement agreement or agreements with Pittsburgh Water for the performance of certain landscaping in the vicinity of the DLC Assets (the “PW Easement” or “PW Easements”).
  Section 3.                     The City, its servants, agents, employees, contractors, invitees, tenants, subtenants, licensees, representatives, heirs, successors and assigns (the foregoing, collectively, the “Grantor Parties”) shall have the continuing right to use the Easement areas for all purposes not inconsistent with the rights granted to Duquesne Light Company and/or Pittsburgh Water under the Easement or Easements.
  Section 4.                     The Easement or Easements will be held permanently by DLC and/or Pittsburgh Water so long as 1) the same may be useful or necessary and 2) the use is held in accordance with the terms of any agreement(s) associated with the easements between the City and Duquesne Light Company, and the City and Pittsburgh Water and 3) DLC and/or Pittsburgh Water performs and maintains landscaping as agreed to with the Department of Public Works.
  Section 5.                     The Easement areas are depicted on the drawings that are attached hereto as Exhibit A.
  Section 6.                     Said Easement Agreement or Agreements shall be in a form approved by the City Solicitor.
  EXHIBIT A
DRAWING(S) DEPICTING EASEMENT AREA - Plans"
